,ID,STA,COMP,TIME,DURATION,CONDITION,fq,fq_prob,width,S,S_r1,S_r2,S_r,N_T,R,R_r1,R_r2,R_r,N_R,cp,cl,H,H_r1,H_r2,H_r,N_H,V,V_r1,V_r2,V_r,N_V,N_L
241,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,1.7641176333,0.2048928213,0.0234337877,-154.4603473,-157.741967364,-151.057185752,6.6847816116,268,,,,,,,,,,,,,,,,,,
242,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,2.24987683,0.5785337023,0.0367186655,-153.209340785,-155.686940929,-150.731740642,4.9552002871,1130,,,,,,,,,,,,,,,,,,
243,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,2.431542871,0.6657477552,0.0447156925,-152.791953169,-154.96283491,-150.702991493,4.2598434173,1481,0.4529058116,0.3987975952,0.5130260521,0.1142284569,1194.0,0.8062120189,,,,,,,,,,,,
244,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,2.7672301207,0.2759291169,0.0120682499,-154.319221084,-156.250015962,-152.511016356,3.7389996057,174,,,,,,,,,,,,,,,,,,
245,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,2.8422660942,0.6550638796,0.0088122722,-152.655127271,-154.767100241,-150.865816839,3.9012834017,219,,,,,,,,,,,,,,,,,,
246,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,2.8936064971,0.9946275102,0.0455415366,-152.790407506,-154.70558353,-151.03295186,3.6726316708,1737,0.7655310621,0.6853707415,0.8557114228,0.1703406813,404.0,0.2325849165,0.5903465347,117.955911824,114.709418838,120.841683367,6.132264529,340.0,26.873747495,20.9218436874,34.629258517,13.7074148296,137.0,238.5
247,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,3.2964311968,0.7001099538,0.0228960175,-153.411547491,-155.897564936,-150.836743708,5.0608212274,779,0.1663326653,0.0801603206,0.2625250501,0.1823647295,44.0,0.0564826701,,,,,,,,,,,,
248,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,3.3675179085,0.5029696118,0.0168913533,-153.764242964,-155.496175151,-151.890607234,3.6055679168,459,0.246492986,0.1603206413,0.3246492986,0.1643286573,151.0,0.3289760349,,,,,,,,,,,,
249,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,3.6360677083,1.2292077863,0.0340533669,-152.156937043,-154.221558229,-150.051023434,4.1705347952,2011,0.7234468938,0.6793587174,0.7735470942,0.0941883768,1486.0,0.7389358528,0.4717362046,169.539078156,161.963927856,177.114228457,15.1503006012,1010.0,44.9098196393,29.7595190381,65.2905811623,35.5310621242,392.0,701.0
250,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,3.9954505287,0.4987090032,0.0488998624,-153.671090594,-155.40624364,-151.852315715,3.5539279242,1162,0.3827655311,0.2264529058,0.5150300601,0.2885771543,68.0,0.0585197935,,,,,,,,,,,,
251,13NB23,CNA,SHZ,2013-05-17 17:20,43.3333333333,1,4.60363684,0.1679719665,0.0247924416,-154.7474638,-156.714391949,-152.646860922,4.0675310276,222,0.7675350701,0.7234468938,0.7815631263,0.0581162325,15.0,0.0675675676,1.0,114.348697395,109.659318637,124.448897796,14.7895791583,15.0,50.501002004,48.1563126253,56.2725450902,8.1162324649,15.0,15.0
252,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.0167393956,1.2696131189,0.0081219915,-146.21478218,-149.755675383,-142.621039824,7.1346355583,172,,,,,,,,,,,,,,,,,,
253,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.0820195195,1.0893232465,0.0146780013,-146.850659846,-150.55905448,-143.643399623,6.9156548571,329,,,,,,,,,,,,,,,,,,
254,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.1364196227,1.0203367792,0.0117468722,-147.558425169,-151.37597008,-143.160613433,8.2153566471,236,,,,,,,,,,,,,,,,,,
255,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.2669798705,0.4762395217,0.0142178285,-149.069916842,-152.820499336,-144.688048185,8.1324511511,147,,,,,,,,,,,,,,,,,,
256,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.3975401182,1.0119875599,0.0443955889,-147.573170266,-151.128142516,-143.940916012,7.1872265038,847,,,,,,,,,,,,,,,,,,
257,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.4809536099,0.8238306714,0.0117120055,-149.115414178,-151.986792616,-146.68353244,5.3032601764,186,,,,,,,,,,,,,,,,,,
258,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.5571137544,0.5133250294,0.0098859512,-150.628383721,-153.981574171,-147.179387828,6.8021863429,119,,,,,,,,,,,,,,,,,,
259,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.6115138576,0.5976826257,0.0145377619,-150.037774891,-153.062186415,-147.051647056,6.0105393588,195,,,,,,,,,,,,,,,,,,
260,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.7674608202,0.7117421702,0.0204671281,-149.697368094,-153.060498927,-146.179015838,6.8814830894,318,,,,,,,,,,,,,,,,,,
261,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,1.9451678241,0.2748025102,0.0265966056,-151.186023475,-154.633965012,-147.715398112,6.9185669006,135,,,,,,,,,,,,,,,,,,
262,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,2.2498084022,0.7654613403,0.0341997765,-149.418481005,-153.048864024,-145.710855794,7.3380082308,486,,,,,,,,,,,,,,,,,,
263,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,2.4238887325,0.7721680526,0.041540581,-149.480363284,-152.137774053,-146.728044988,5.409729065,547,0.4849699399,0.4448897796,0.5571142285,0.1122244489,378.0,0.6910420475,,,,,,,,,,,,
264,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,2.7031425957,0.6808336474,0.054635108,-149.238192052,-153.287851001,-145.268724369,8.0191266322,518,0.6392785571,0.5310621242,0.7114228457,0.1803607215,13.0,0.0250965251,,,,,,,,,,,,
265,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,2.764796046,0.5222303374,0.0118403756,-149.731825314,-153.373631449,-145.701957871,7.6716735779,164,,,,,,,,,,,,,,,,,,
266,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,2.8409561906,0.6397411634,0.0089345999,-149.650030316,-152.664144482,-146.32979518,6.3343493016,150,,,,,,,,,,,,,,,,,,
267,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,2.8917296202,0.6436782953,0.0441329092,-149.706024323,-152.752418228,-146.33428738,6.4181308479,483,0.6633266533,0.5851703407,0.7394789579,0.1543086172,66.0,0.1366459627,0.2196969697,117.955911824,116.152304609,119.759519038,3.6072144289,23.0,28.496993988,20.2004008016,38.2364729459,18.0360721443,6.0,14.5
268,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,3.1238367274,0.1733575493,0.0397545121,-150.674856488,-153.192296458,-148.181165951,5.0111305069,122,,,,,,,,,,,,,,,,,,
269,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,3.2979170577,0.4520445942,0.0573820182,-150.816516242,-153.897815315,-147.667247336,6.230567978,332,0.2945891784,0.2104208417,0.3527054108,0.1422845691,109.0,0.328313253,,,,,,,,,,,,
270,13NB24,CNA,SHZ,2013-05-22 11:40,12.3,1,3.584424268,0.4766734896,0.0446498603,-150.598146794,-153.505602881,-147.271819916,6.2337829651,377,0.6032064128,0.5310621242,0.6753507014,0.1442885772,268.0,0.7108753316,,,,,,,,,,,,
271,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.0176485079,1.2021747779,0.00875664,-146.004380985,-148.715046456,-143.124298921,5.5907475351,3417,,,,,,,,,,,,,,,,,,
272,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.0765941723,1.0243075603,0.0134232915,-146.409323194,-149.334180171,-143.735168243,5.5990119276,4123,0.5190380762,0.1382765531,0.8977955912,0.7595190381,6.0,0.001455251,,,,,,,,,,,,
273,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.1276804148,0.8992789556,0.0104663357,-147.565784966,-149.935529659,-144.621556712,5.3139729471,2599,,,,,,,,,,,,,,,,,,
274,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.1984152121,0.5119269054,0.0098703703,-149.289322863,-151.983871062,-146.431468711,5.5524023511,1560,,,,,,,,,,,,,,,,,,
275,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.3477442286,0.8886592623,0.0098807009,-144.769221839,-148.568942771,-141.134706165,7.4342366068,3710,0.5711422846,0.3126252505,0.7434869739,0.4308617234,206.0,0.0555256065,0.0558252427,51.9438877756,46.8937875752,56.6332665331,9.7394789579,12.0,1.8036072144,0.0,7.0340681363,7.0340681363,11.0,11.5
276,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.406689893,1.4242528356,0.0192031324,-142.84044927,-146.094602887,-140.062513256,6.0320896309,7335,0.4168336673,0.1803607214,0.629258517,0.4488977956,93.0,0.0126789366,,,,,,,,,,,,
277,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.4774246903,0.8540015591,0.0165384988,-145.953876809,-149.467281548,-142.691429551,6.775851997,3476,,,,,,,,,,,,,,,,,,
278,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.5363703547,0.8053667936,0.0120325352,-147.174770348,-150.227069159,-144.044207464,6.1828616951,2286,,,,,,,,,,,,,,,,,,
279,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.5992457301,1.5216352414,0.0205303616,-145.682234984,-148.585308618,-142.853599135,5.7317094822,7804,0.621242485,0.4749498998,0.7575150301,0.2825651303,14.0,0.0017939518,,,,,,,,,,,,
280,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.6699805274,0.925193324,0.0167076696,-147.95986992,-150.701779459,-145.065632073,5.6361473863,3953,,,,,,,,,,,,,,,,,,
281,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.7525044576,1.3732419992,0.0165335213,-148.288779096,-150.839327795,-145.854164429,4.9851633657,6782,,,,,,,,,,,,,,,,,,
282,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,1.807520411,0.4478667535,0.0077641233,-148.996069837,-152.259453294,-145.806854187,6.4525991069,817,,,,,,,,,,,,,,,,,,
283,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.0590219125,0.2120958744,0.0112451713,-150.811881148,-152.843780028,-148.617430356,4.226349672,609,0.6432865731,0.498997996,0.7895791583,0.2905811623,6.0,0.0098522167,,,,,,,,,,,,
284,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.110108155,0.2502356617,0.0467632138,-150.658965698,-152.680901736,-148.518092245,4.1628094904,2356,0.7294589178,0.6713426854,0.7855711423,0.1142284569,961.0,0.4078947368,0.6602497399,59.879759519,56.2725450902,64.5691382766,8.2965931864,718.0,27.0541082164,20.5611222445,35.3507014028,14.7895791583,551.0,634.5
285,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.2633668825,0.7699489228,0.0226996643,-149.152284519,-151.412217899,-146.817020026,4.5951978725,4928,0.3507014028,0.1983967936,0.4649298597,0.2665330661,16.0,0.0032467532,,,,,,,,,,,,
286,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.3223125469,0.4704881385,0.0049299217,-149.520280276,-151.850121599,-147.093362231,4.7567593683,695,,,,,,,,,,,,,,,,,,
287,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.4205553209,0.9698734588,0.0493040476,-148.689014473,-150.652876217,-146.143267767,4.5096084503,10845,0.8156312625,0.7595190381,0.8657314629,0.1062124248,5886.0,0.5427385892,0.7551817873,15.1503006012,9.0180360721,22.7254509018,13.7074148297,3629.0,25.0701402806,22.5450901804,28.3166332665,5.7715430861,5261.0,4445.0
288,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.7506510417,0.8377901391,0.0445549932,-149.203061947,-151.15262697,-146.789314775,4.3633121956,8220,0.4288577154,0.2885771543,0.5851703407,0.2965931864,21.0,0.0025547445,,,,,,,,,,,,
289,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,2.9432068788,0.2166526985,0.0202692797,-150.864532685,-152.87877678,-148.85028859,4.0284881897,1138,0.7975951904,0.6973947896,0.9318637275,0.2344689379,100.0,0.0878734622,0.865,119.398797595,111.823647295,128.416833667,16.5931863727,89.0,35.5310621242,26.6933867735,38.9579158317,12.2645290582,84.0,86.5
290,13NB25,CNA,SHZ,2013-09-12 14:00,175.0,1,3.9138454861,0.221516941,0.0393611168,-150.805874414,-153.709675424,-147.821412264,5.8882631596,1980,0.8116232465,0.7334669339,0.8817635271,0.1482965932,864.0,0.4363636364,0.9253472222,107.855711423,101.723446894,113.987975952,12.2645290581,799.0,38.7775551102,34.9899799599,42.9258517034,7.9358717435,800.0,799.5
291,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.0176778341,1.5384993617,0.0105705573,-143.37446212,-146.013074305,-140.801815239,5.2112590659,3948,,,,,,,,,,,,,,,,,,
292,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.0767701295,1.3905697656,0.0203605275,-143.494730183,-146.466991019,-140.729836382,5.7371546377,6382,0.8897795591,0.6833667335,1.0,0.3166332665,13.0,0.002036979,0.6923076923,158.71743487,148.617234469,168.096192385,19.4789579159,9.0,15.6913827655,1.623246493,24.3486973948,22.7254509018,9.0,9.0
293,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.1240439658,1.2380459919,0.0051116292,-144.531305286,-147.286019457,-141.722577112,5.5634423449,1671,,,,,,,,,,,,,,,,,,
294,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.191015234,0.920141548,0.0068201938,-147.097514487,-149.6309875,-144.419271588,5.2117159123,1483,,,,,,,,,,,,,,,,,,
295,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.4037474975,1.7420583239,0.0205593387,-140.666378839,-143.706215425,-137.688579735,6.0176356894,8144,0.6092184369,0.4749498998,0.7294589178,0.254509018,507.0,0.0622544204,0.107495069,51.9438877756,44.3687374749,59.1583166333,14.7895791584,55.0,42.3847695391,35.5310621242,49.5991983968,14.0681362726,54.0,54.5
296,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.4667792793,0.9846380978,0.0111792274,-144.088545912,-147.261184142,-140.915907682,6.3452764599,2432,0.5611222445,0.4348697395,0.7394789579,0.3046092184,6.0,0.0024671053,,,,,,,,,,,,
297,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.5376900338,1.018830779,0.0189069135,-145.718701716,-148.553696657,-143.047264176,5.5064324816,4846,,,,,,,,,,,,,,,,,,
298,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.6007218156,1.9197118129,0.0194598399,-144.602572913,-147.572905913,-142.003531538,5.5693743749,8398,0.380761523,0.2985971944,0.4729458918,0.1743486974,55.0,0.0065491784,,,,,,,,,,,,
299,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.6755720564,1.0384587022,0.0181477124,-147.296454756,-150.067329147,-144.419008274,5.6483208727,4953,,,,,,,,,,,,,,,,,,
300,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.7504222973,1.9064532531,0.0162694913,-146.564231062,-149.516060013,-143.796891421,5.7191685923,7150,0.6092184369,0.5210420842,0.6933867735,0.1723446893,19.0,0.0026573427,,,,,,,,,,,,
301,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.8095145927,0.489364716,0.0089073329,-148.101653258,-150.683227692,-145.09763937,5.5855883215,1356,,,,,,,,,,,,,,,,,,
302,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,1.9473966154,0.4010418545,0.0209959366,-148.86497678,-151.267487948,-146.610312452,4.657175496,1802,0.8837675351,0.4288577154,0.995991984,0.5671342686,8.0,0.0044395117,,,,,,,,,,,,
303,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,2.2192211743,0.4842419845,0.0448029265,-148.902909029,-150.858698843,-146.856152246,4.0025465971,4435,0.3166332665,0.0,0.9018036072,0.9018036072,59.0,0.0133032694,0.1779661017,163.046092184,17.3146292585,171.703406814,154.388777555,11.0,7.9358717435,4.3286573146,63.126252505,58.7975951904,10.0,10.5
304,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,2.4240744651,0.6422008588,0.040392184,-148.787548241,-150.920457064,-146.821926384,4.0985306795,5203,0.7194388778,0.6112224449,0.871743487,0.2605210421,3017.0,0.5798577744,0.4872389791,11.1823647295,4.6893787575,19.1182364729,14.4288577154,1086.0,25.4308617234,22.9058116232,28.3166332665,5.4108216433,1854.0,1470.0
305,13NB26,CNA,SHZ,2013-09-21 00:00,187.7,1,2.7471123467,0.2934132918,0.0446591978,-149.429442289,-151.664185213,-147.150004507,4.5141807052,2687,0.2665330661,0.1603206413,0.9919839679,0.8316633266,12.0,0.0044659472,,,,,,,,,,,,
306,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.0217737269,2.1557795195,0.0110306912,-142.510158363,-147.731557628,-137.066571895,10.6649857332,22883,0.4348697395,0.3587174349,0.5090180361,0.1503006012,646.0,0.0282305642,,,,,,,,,,,,
307,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.0774739583,2.0634569541,0.013155001,-142.170952134,-148.470937603,-135.21924403,13.2516935726,28804,0.4228456914,0.3547094188,0.4909819639,0.1362725451,8667.0,0.3008957089,,,,,,,,,,,,
308,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.1371527778,2.0518283331,0.0135672019,-142.608727511,-149.100754671,-135.478140302,13.6226143694,22001,0.4549098196,0.3446893788,0.5891783567,0.2444889779,805.0,0.0365892459,,,,,,,,,,,,
309,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.2604890046,1.5038425882,0.0131211418,-143.924584398,-149.730146939,-138.002910606,11.727236333,21573,0.8857715431,0.8336673347,0.9298597194,0.0961923847,8.0,0.0003708339,,,,,,,,,,,,
310,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.3360821759,1.8335124779,0.0173626116,-140.304878281,-145.892199958,-135.147350579,10.744849379,26931,0.250501002,0.1823647295,0.3126252505,0.130260521,33.0,0.0012253537,,,,,,,,,,,,
311,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.4116753472,1.8849707584,0.0697387906,-139.120599934,-144.298962029,-133.510707664,10.7882543652,109093,0.3246492986,0.2204408818,0.4388777555,0.2184368737,41303.0,0.3786035768,,,,,,,,,,,,
312,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.4912471065,1.8718447992,0.015983948,-138.84317408,-144.530397098,-133.155951062,11.3744460356,26932,0.4228456914,0.3286573146,0.498997996,0.1703406814,6598.0,0.2449873756,,,,,,,,,,,,
313,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.6066261574,1.0349822644,0.0144870232,-145.091931636,-149.852524966,-140.980510123,8.8720148427,14685,0.879759519,0.7154308617,0.9799599198,0.2645290581,18.0,0.0012257406,0.6388888889,123.366733467,106.052104208,165.571142285,59.5190380762,11.0,36.7935871743,27.4148296593,51.5831663327,24.1683366734,12.0,11.5
314,14NB27,CNA,SHZ,2014-03-18 05:40,1046.33333333,0,1.6702835648,1.1919442257,0.0165557901,-146.165130248,-150.21395293,-142.329403497,7.8845494334,17582,0.8356713427,0.6152304609,0.9438877756,0.3286573147,314.0,0.0178591742,0.622611465,138.156312625,128.416833667,150.420841683,22.0040080161,197.0,38.5971943888,29.2184368737,46.8937875752,17.6753507015,194.0,195.5
315,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.019701342,3.1308268184,0.0110350042,-145.592303855,-150.500316046,-137.821284552,12.6790314944,559,0.4288577154,0.4088176353,0.4909819639,0.0821643286,70.0,0.1252236136,,,,,,,,,,,,
316,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.0750692098,2.3175658266,0.0101810034,-146.729379153,-150.927034642,-141.53566982,9.3913648219,408,0.4709418838,0.4108216433,0.5350701403,0.124248497,47.0,0.1151960784,,,,,,,,,,,,
317,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.1327440722,2.2283106669,0.0128266598,-147.903097883,-151.340061104,-144.634613251,6.7054478525,551,0.501002004,0.3186372745,0.6492985972,0.3306613227,7.0,0.0127041742,,,,,,,,,,,,
318,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.2619357639,0.8219177171,0.0091614815,-151.097533079,-156.03565979,-145.658436991,10.3772227988,142,,,,,,,,,,,,,,,,,,
319,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.3496015547,1.7789748833,0.0105583805,-148.254020507,-152.018509171,-144.435753434,7.5827557367,294,,,,,,,,,,,,,,,,,,
320,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.425732373,2.3880673002,0.0838416877,-146.7444114,-150.588375573,-143.054205793,7.53416978,2548,0.3967935872,0.0801603206,0.5891783567,0.5090180361,43.0,0.0168759812,,,,,,,,,,,,
321,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.6056779436,0.7857610108,0.0137236259,-152.360190229,-154.824990007,-150.310029666,4.5149603406,132,,,,,,,,,,,,,,,,,,
322,14NB28,CNA,SHZ,2014-05-09 05:20,21.6666666667,0,1.6795017674,0.4673170559,0.0141675771,-152.321157972,-154.578473384,-151.139594435,3.438878948,111,,,,,,,,,,,,,,,,,,
323,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.0177951389,1.672911108,0.0096555513,-148.841205543,-152.411459271,-143.655837034,8.7556222369,2806,,,,,,,,,,,,,,,,,,
324,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.0774739583,1.2948151293,0.0106321479,-149.237404175,-152.960584102,-144.16034064,8.8002434618,2261,,,,,,,,,,,,,,,,,,
325,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.1331741898,1.1672853934,0.0118769601,-149.562534585,-153.175696577,-144.091174995,9.0845215822,2947,,,,,,,,,,,,,,,,,,
326,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.1968315972,0.6350890537,0.0133208075,-147.971202537,-153.004099294,-144.223300697,8.7807985967,1059,,,,,,,,,,,,,,,,,,
327,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.2604890046,0.7123592265,0.0101694915,-147.806529043,-152.544955619,-143.471372815,9.073582804,1167,,,,,,,,,,,,,,,,,,
328,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.4156539352,2.4965458041,0.0701715207,-141.152465301,-147.332641265,-136.470513812,10.8621274532,22883,0.2104208417,0.1102204409,0.3446893788,0.2344689379,4999.0,0.2184591181,,,,,,,,,,,,
329,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.6066261574,0.3370355835,0.0161878014,-152.098906981,-155.979875278,-146.311498118,9.6683771596,1059,,,,,,,,,,,,,,,,,,
330,14NB29,CNA,SHZ,2014-05-11 23:00,235.333333333,0,1.6782407407,0.3815649338,0.0178863311,-149.873250239,-155.451289297,-144.930683985,10.5206053128,942,,,,,,,,,,,,,,,,,,
331,14NB30,CNA,SHZ,2014-06-27 11:40,9.0,0,1.0208646146,2.2561395606,0.0125902221,-145.093094208,-150.071040243,-140.979089221,9.0919510224,134,,,,,,,,,,,,,,,,,,
332,14NB30,CNA,SHZ,2014-06-27 11:40,9.0,0,1.0868876689,1.8920161929,0.0116736943,-147.582569283,-151.815649029,-142.161256626,9.654392403,117,,,,,,,,,,,,,,,,,,
333,14NB30,CNA,SHZ,2014-06-27 11:40,9.0,0,1.3809903654,2.8022709978,0.0558870912,-145.254058349,-150.117154169,-131.895934386,18.2212197833,800,0.1643286573,0.0741482966,0.2665330661,0.1923847695,174.0,0.2175,,,,,,,,,,,,
334,14NB31,CNA,SHZ,2014-06-28 03:40,9.3,-1,1.016260401,5.7055785357,0.0091468541,-130.951126466,-133.514906583,-129.062025326,4.4528812569,187,0.1503006012,0.0901803607,0.2144288577,0.124248497,111.0,0.5935828877,,,,,,,,,,,,
335,14NB31,CNA,SHZ,2014-06-28 03:40,9.3,-1,1.0708657877,4.0821675306,0.0100738945,-134.433995922,-137.70860263,-130.817266124,6.8913365061,129,0.1643286573,0.1102204409,0.2144288577,0.1042084168,37.0,0.2868217054,,,,,,,,,,,,
336,14NB31,CNA,SHZ,2014-06-28 03:40,9.3,-1,1.1202706613,3.6551403253,0.0095142159,-138.750658788,-148.077955502,-132.882781982,15.1951735197,124,0.1402805611,0.0821643287,0.2144288577,0.132264529,28.0,0.2258064516,,,,,,,,,,,,
337,14NB31,CNA,SHZ,2014-06-28 03:40,9.3,-1,1.3776960554,1.7171249946,0.0417753411,-147.388990903,-154.186454483,-140.213890458,13.9725640246,184,0.1623246493,0.0440881764,0.2905811623,0.2464929859,12.0,0.0652173913,,,,,,,,,,,,
338,14NB32,CNA,SHZ,2014-06-28 12:40,10.3333333333,-1,1.0171206363,2.9818562607,0.0086246158,-143.920248609,-149.826972212,-137.782793615,12.0441785976,212,,,,,,,,,,,,,,,,,,
339,14NB32,CNA,SHZ,2014-06-28 12:40,10.3333333333,-1,1.0809344501,2.5454850423,0.0134801583,-147.186013537,-151.718838372,-142.35432113,9.3645172424,267,,,,,,,,,,,,,,,,,,
340,14NB32,CNA,SHZ,2014-06-28 12:40,10.3333333333,-1,1.3887422579,2.5185829858,0.0789708005,-147.998376346,-152.526958947,-142.95387927,9.5730796768,1057,0.1663326653,0.0901803607,0.2865731463,0.1963927856,60.0,0.0567644276,,,,,,,,,,,,
341,14NB32,CNA,SHZ,2014-06-28 12:40,10.3333333333,-1,1.7566101258,0.7923659401,0.0393021178,-152.601116876,-156.907439788,-147.714166156,9.1932736322,156,,,,,,,,,,,,,,,,,,
342,14NB33,CNA,SHZ,2014-06-30 09:40,7.0,-1,1.0850401182,1.3947485391,0.0134357128,-150.834019143,-153.59347207,-147.236251403,6.3572206669,123,,,,,,,,,,,,,,,,,,
343,14NB33,CNA,SHZ,2014-06-30 09:40,7.0,-1,1.4175992399,2.0484803543,0.0818793471,-147.523737447,-152.095417703,-142.199755376,9.8956623269,862,0.1482965932,0.0501002004,0.2645290581,0.2144288577,77.0,0.0893271462,,,,,,,,,,,,
344,14NB33,CNA,SHZ,2014-06-30 09:40,7.0,-1,1.4730257601,1.6364897054,0.0123836634,-147.262231678,-152.841084299,-141.360635517,11.4804487821,154,,,,,,,,,,,,,,,,,,
345,14NB33,CNA,SHZ,2014-06-30 09:40,7.0,-1,1.591796875,1.1708881804,0.0133777918,-151.509166893,-155.532532839,-145.848384574,9.6841482648,108,,,,,,,,,,,,,,,,,,
346,14NB33,CNA,SHZ,2014-06-30 09:40,7.0,-1,1.7422402872,1.0028819205,0.0377287903,-151.581162753,-155.606394674,-147.509663798,8.0967308763,213,,,,,,,,,,,,,,,,,,
347,14NB34,CNA,SHZ,2014-07-05 03:20,10.3,-1,1.0215000156,1.9137944692,0.0130458979,-145.587074662,-149.05672545,-141.996740368,7.0599850825,187,,,,,,,,,,,,,,,,,,
348,14NB34,CNA,SHZ,2014-07-05 03:20,10.3,-1,1.0840625782,1.4697677755,0.0210812266,-147.149828496,-151.351865505,-143.072604468,8.2792610367,306,,,,,,,,,,,,,,,,,,
